X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-1.316936,51.708046,train,3.000630018652378E-4,57.64592188289625,0.781684526974463
-1.634216,52.372479,train,3.172237912422109E-4,61.40316821160468,0.7998819094067112
-0.693991,54.343476,train,1.8338184368539874E-5,2.3010106268734143,0.08881090004417458
-1.078214,50.840885,train,4.824672167118007E-5,6.975064120216901,0.21705311774083347
-0.019119,52.356445,train,3.737649530900152E-4,75.27193052572714,0.8497725116333534
0.111084,51.540393,train,1.3270643389460716E-4,27.625647211069275,0.4898448659675372
-1.312216,54.168832,train,4.382741920568291E-4,85.89230690032318,0.8916916192779237
-0.131572,53.167449,train,4.6661320600284347E-4,90.27326503109326,0.9061913554050085
-2.676199,53.270069,train,8.115902191466686E-5,14.260612792176195,0.33741739978972407
0.917822,52.422448,train,3.8637345331353983E-4,78.78148803690715,0.8590782389261381
-1.217211,51.02175,train,4.16714704386817E-5,6.036080015070884,0.19050368621429492
-1.349195,52.276855,train,2.972953494925419E-4,57.07124718899885,0.7785985208185673
-0.388585,51.295185,train,1.7860717820749437E-4,36.658626042758215,0.5957949038596029
0.552749,51.532735,train,2.591306278969984E-4,49.38828304602611,0.7313160551608192
-0.345997,51.4623,train,2.134847059661513E-4,42.00631104172745,0.6613267277472786
1.200955,52.167788,train,3.147762760039163E-4,60.75206423328247,0.7973823748632412
-0.19397,52.90363,train,3.808603466959746E-4,77.44941453090671,0.8550823876177119
-0.696831,54.253627,train,1.109673266988725E-4,21.677612007119627,0.4303808503801554
-1.220223,50.84192,train,5.794514997949048E-5,8.809362825825236,0.25463216599006655
0.758649,52.4528,train,4.960991390420325E-4,93.86856738853518,0.9192211868888365
-0.47063,53.518383,train,4.5207995020617376E-4,88.3391695568752,0.8990157484197501
-0.215852,53.119295,train,4.3714651128826343E-4,85.73479499133695,0.8910704071835875
0.081484,51.365561,train,1.0664370552852093E-4,20.47124429455006,0.4177523534820172
-1.48529,52.965638,train,1.6558594896123115E-4,34.68324184855829,0.5682004337983524
-0.30114,51.313283,train,1.57256890936294E-4,33.038737655975645,0.5495696000957955
-1.568951,52.286851,train,3.433908207887156E-4,67.48796875203674,0.8247527798748995
-0.782307,50.995996,train,5.915610786401836E-5,9.054300757110354,0.2591958536383233
-0.768886,51.5714332,train,1.808992139983122E-4,36.98925126869755,0.6004663417961582
0.081035,51.513951,train,1.3484753061042182E-4,28.162257538244113,0.4953546156362775
-1.353505,51.472182,train,1.5141295763622343E-4,32.01244850360189,0.536019768535835
1.07057,51.973394,train,2.8581100784772184E-4,54.405666262763184,0.7653201493046946
-0.175376,52.5734,train,3.606886749667568E-4,71.5232446247698,0.83947189704929
-1.035886,53.200673,train,3.2873093673626625E-4,63.75151174234778,0.8112265827018408
-3.052241,53.622405,train,1.2698611838556803E-4,26.45954942362156,0.47482775491951845
-1.067422,51.380338,train,1.350232504649752E-4,28.206074200047205,0.4958041499010418
-0.201643,52.436239,train,3.521747685202127E-4,69.28494259601625,0.83238853942803
-0.270226,53.439239,train,1.855744383609182E-4,37.88263316340858,0.6098282929016912
-1.772324,52.09291,train,3.3810913801045486E-4,65.89809212191493,0.8199950225273706
0.644528,52.770587,train,3.812743060121197E-4,77.55945795986706,0.8553863166480227
-2.414906,52.685614,train,1.2104897561112155E-4,24.805007745823268,0.458773750683814
-1.173322,53.448901,train,3.064579993486727E-4,58.87573697782497,0.7886515993021084
0.136289,52.533569,train,3.920821045779683E-4,79.54095335144022,0.8630997475263178
-1.875554,52.474117,train,1.8409556855619104E-4,37.60101790573848,0.6068908828983093
-0.015817,51.548768,train,1.1133961008687369E-4,21.806583089290662,0.43145532824834576
-1.171573,53.538776,train,3.774441927034585E-4,76.3795811540894,0.8525497363263334
-2.72111,52.69064,train,1.923635287429587E-4,38.897137754598816,0.6230339858204352
-1.906375,52.170726,train,2.8679940251771156E-4,54.73772809047335,0.7664936066396165
0.809721,51.174966,train,1.5242454789859188E-4,32.199105881036985,0.5383940909901859
-0.302291,52.630581,train,3.421530594538102E-4,67.00982351406977,0.8236492068722967
-2.6200877,53.459753,train,4.6162545293788574E-5,6.702823378353196,0.20873331083336955
-3.096457,52.786451,train,8.009607266722417E-5,14.077133938431183,0.3338358345483139
-0.187849,51.819654,train,2.194643163374051E-4,43.06768379846539,0.6714433213797834
-2.363485,51.743139,train,1.7726056845295278E-4,36.430764722820186,0.5930249243042166
-0.584963,50.948359,train,1.1193117772659296E-4,22.077822567627923,0.43315853292257167
-1.124681,53.214393,train,2.889293378318684E-4,55.26087411991645,0.7690024340183986
-2.650557,51.562072,train,8.196406334156175E-5,14.408796364255133,0.3401171347789871
-1.330921,53.000438,train,1.837024935035282E-4,37.504421534540406,0.6061064230390214
-1.131505,52.652596,train,2.865347635517676E-4,54.60172687271329,0.7661799942513463
1.4894458,52.7323499,train,1.8721140170660166E-4,38.12536768999679,0.6130541294794793
1.173332,52.600228,train,2.985308624734638E-4,57.32592359253361,0.7799815044579044
0.228956,51.488301,train,2.0895364923404988E-4,41.26558809566443,0.6534539285865764
0.579321,52.305776,train,4.625532740482628E-4,89.79046807242207,0.9042397606893231
-2.849262,52.884668,train,1.258692693646666E-4,26.20107090740355,0.47184459895991615
0.119027,52.174211,train,3.199497097679123E-4,62.143916453435985,0.8026294859871844
0.416109,52.258423,train,3.924459819920258E-4,79.67587621592429,0.86335215827154
-0.785359,53.139502,train,4.048641027146823E-4,81.37615066326101,0.8716928790952132
-0.241831,51.574943,train,1.4036130717033415E-4,29.516840059475506,0.5092710024432237
-0.566382,52.688014,train,3.630571076145462E-4,71.99634689646727,0.8413886032433051
-0.6613311,51.9430066,train,2.5058508025501726E-4,47.9119190413171,0.7194152612368943
-0.566629,53.205077,train,4.30614971523085E-4,84.83232152255724,0.8874016106617578
-2.97197,53.088239,train,1.6046513215465846E-4,33.62797450888864,0.5568392826188474
-1.335055,52.730775,train,7.559573230388987E-5,12.900131842511472,0.3184563627515885
0.676729,52.582376,train,4.6606542246854007E-4,90.22337140414858,0.9059303770974763
-2.846268,53.264039,train,1.9107851417427772E-4,38.66691163888838,0.6205692217072769
-0.18646,51.219387,train,1.4610807368524995E-4,30.8072028030222,0.5233671659272707
-2.66431,52.645822,train,2.58019218893835E-4,48.99474717358272,0.729797294445525
0.0095509,51.5002227,train,1.198047364682785E-4,24.3366321923956,0.4553476283129716
-1.1320424,53.0189527,train,2.629075215615312E-4,49.94075794709832,0.7364137379331445
-0.617127,53.18756,train,4.2314669667616603E-4,83.92383612583922,0.8830549837371309
0.859257,51.281697,train,1.785060569151395E-4,36.63988434574267,0.5955875534345171
-0.3282411,51.4977189,train,2.146190757453561E-4,42.267683824605506,0.6632695633815998
-0.2101135,52.9060032,train,3.75857707894554E-4,75.93136124060429,0.8513585519326515
-1.493808,52.448377,train,3.175100659017846E-4,61.529736301500385,0.8001722469432887
-1.60484,55.02814,train,1.3849866389237914E-4,29.056692492845205,0.5046132810245649
-1.595647,52.574629,train,1.648159770464657E-4,34.47440911711527,0.5665109482055486
-0.397235,51.376236,train,1.6681061129485115E-4,35.010117152807446,0.570874053983513
-1.412564,53.023342,train,1.2092111364354468E-4,24.745277224012813,0.45842266734410775
-1.054758,53.261501,train,3.543217640877223E-4,69.77950470046696,0.8342037277728722
0.6117448,52.5161887,train,5.256570974597377E-4,96.99759855384526,0.9304666053799385
-0.160369,53.526911,train,4.0050530597909303E-4,80.81457472992692,0.8688249018332749
-0.883548,52.229766,train,3.0037033174290295E-4,57.752387148343,0.782024543518211
-1.487338,52.371933,train,3.590168124703235E-4,70.98259553722248,0.8381049763880174
-2.674784,53.180187,train,4.486937072800227E-5,6.511417891974887,0.2035267116400271
0.572884,52.434958,train,5.203107270631887E-4,96.4815861630193,0.928555419742582
-0.789569,51.018103,train,5.798628602274354E-5,8.81734047807437,0.25478765404319015
-2.40621,51.73609,train,1.4746758239129917E-4,31.03116781904988,0.5266422221149525
0.56539,51.284011,train,2.1955986368390302E-4,43.08171612513335,0.6716024956522233
1.293459,52.655854,train,2.6187378002371785E-4,49.79449948568034,0.7350281858520236
-0.205645,51.370311,train,9.355047982952359E-5,16.897354006269644,0.37777603018085126
-1.350951,51.651998,train,2.574473864024126E-4,48.832593156644975,0.7290125331153423
0.421006,52.348245,train,4.3135052695235696E-4,85.00301507473392,0.8878208740475388
-0.588999,52.90405,train,3.8184656196940935E-4,77.71019848462952,0.8558054177524159
1.399773,52.8182,train,1.5507503035119897E-4,32.71788217135716,0.5445576245609205
-1.335328,52.712797,train,7.545176943482811E-5,12.865892996669167,0.3179585662032801
0.580366,51.423084,train,2.354295742073777E-4,45.53527540486438,0.6969980681860619
0.595717,52.447947,train,5.224607632617268E-4,96.78034857575187,0.9293302356961312
-2.782714,52.654988,train,1.078575715013577E-4,20.75577915157899,0.421325834717454
0.137789,51.616302,train,1.3650723836543783E-4,28.47494555935203,0.49958461740155957
-0.941938,53.155379,train,3.432489163604853E-4,67.42773158140804,0.8246266109104261
-1.070439,53.163957,train,2.7330234207249317E-4,52.06466774237011,0.7499497727764775
-1.494117,52.421408,train,3.5181593496496375E-4,69.23061218228398,0.8320832293327179
-1.37359,52.671607,train,1.6331166390772797E-4,34.16022853071141,0.5631910612795341
-1.607719,50.954921,train,9.580870116566988E-5,17.497421565149825,0.38486164949357826
-0.31345937,51.71441708,train,2.20875922124057E-4,43.27398532215634,0.6737871142468053
-3.25233,52.456312,train,7.072323051247444E-7,0.027260746535098516,0.0035804088083004615
0.445878,52.79733,train,5.698135069715361E-4,99.00439175977557,0.944417892735726
1.179808,51.354376,train,2.474378694915002E-4,47.42370968288545,0.7149007612649747
-1.618356,54.937221,train,1.334099601813993E-4,27.770656988478926,0.4916618754610115
-1.581063,52.556598,train,1.4747553830675396E-4,31.034349039161903,0.5266613215305963
0.580732,52.330025,train,4.90291572419225E-4,93.04052786041478,0.9168065469871872
-0.258338,52.116997,train,2.475528538751772E-4,47.44411654405516,0.7150669713833269
-0.540684,51.451397,train,2.121802661937282E-4,41.732964681068,0.6590787527054605
-1.2754226,54.5258636,train,3.76856625349342E-4,76.24391008204027,0.8521096887618157
-2.75078,52.689356,train,1.9118526951749108E-4,38.67925915161193,0.6207745996403903
-1.509419,52.367532,train,3.5389523146209164E-4,69.70037601797794,0.8338446851520807
-1.780653,52.462741,train,2.3587839113521305E-4,45.59868799028016,0.6976869894743609
-1.173919,53.223733,train,2.5601072099499676E-4,48.56567255322789,0.7270308365466486
-2.957379,53.069929,train,1.47675164249602E-4,31.11417065967545,0.5271403025574926
-0.165871,52.358814,train,3.8533130551215126E-4,78.45486994593149,0.8583314381501661
0.590694,52.236734,train,3.724178333510468E-4,74.86606291299256,0.8487426255460697
-2.887584,53.340594,train,1.7432804211112496E-4,35.99617550942398,0.5869268532934007
-2.891025,54.024725,train,3.3510585111054215E-5,4.786872614015285,0.15629630303278064
1.312394,52.092755,train,3.34917225691113E-4,65.07218826871022,0.8170573416936048
-0.273866,53.349395,train,3.908353734507936E-4,79.43001549616585,0.8622313872298731
-1.59721,52.403824,train,2.960978722376859E-4,56.763266448662435,0.7772498175854321
-1.699672,52.467059,train,3.034119327737295E-4,58.47948250458965,0.7853612162705655
0.007653,50.907747,train,1.8147626250591427E-4,37.069348843902304,0.6016339026176715
-2.418974,52.778238,train,2.789722469161871E-4,53.123219486848285,0.7570377598460404
-0.804489,51.737174,train,1.5695853828037284E-4,32.99574939782581,0.5488875199903656
-2.496568,50.663612,train,8.543087157874566E-5,15.123039936536154,0.3516180778379763
-1.551473,52.56548,train,1.8422588705816937E-4,37.632963593783266,0.6071506145330907
-5.138821,50.147848,train,1.8982993585056836E-5,2.399260813060414,0.09178584535099699
-0.254819,51.514619,train,1.393242476307824E-4,29.24542988102887,0.5066831638474762
0.442246,52.864842,train,4.915827591806213E-4,93.21766407922124,0.9173495549258402
1.251491,52.058476,train,2.9597563325578675E-4,56.73762567874717,0.7771116800874989
0.564546,52.29126,train,4.468846934743967E-4,87.57800300109612,0.8963195993519567
-1.106823,53.136953,train,2.2841821485335007E-4,44.5034831830605,0.6860297196751508
-1.163209,52.424025,train,2.582558318618816E-4,49.06833500010405,0.730121348042914
-0.102716066,51.60865021,train,8.55243698624451E-5,15.14419087050547,0.35192546146880754
0.843638,52.06903,train,3.281738274772133E-4,63.508758151354805,0.8106924562763282
0.065352,51.006119,train,1.6355976562035783E-4,34.20050846624977,0.563740345647578
0.756195,52.402903,train,4.978480426836289E-4,94.04438429704273,0.9199345126037518
-0.893146,52.637574,train,1.5847313300708038E-4,33.21262125913352,0.5523394620709292
-1.409845,52.124335,train,2.2911178822286485E-4,44.63647565272879,0.6871321889900386
-1.927393,52.732616,train,9.841622554878374E-5,18.202416436813788,0.3929429612151659
-2.601526,52.701894,train,2.800024707509748E-4,53.33756804515475,0.7583039107095559
-1.160131,52.585827,train,3.219923481837283E-4,62.444671650470404,0.8046636001701285
-1.610505,54.88548,train,2.4863680897228716E-4,47.6040716172667,0.7166290757419435
0.193112,51.520317,train,2.02444711814693E-4,40.632774564416124,0.6418231652965177
-0.27019,52.112675,train,2.4921814234673927E-4,47.68204112060588,0.7174633131231984
-1.080801,53.165521,train,2.6890854388918336E-4,51.136868264633364,0.7443151561179548
-1.536438,54.547231,train,2.634218237741532E-4,50.013523766764486,0.7371003699558394
-0.176946,52.089241,train,2.593059617419552E-4,49.43913436561365,0.7315548712365767
0.815227,51.884,train,3.781207959468525E-4,76.5279059875081,0.8530548438847353
-0.640642,51.818521,train,1.688413159563562E-4,35.26659163628385,0.5752709502526635
-0.025928,51.523444,train,9.440365858470402E-5,17.076877925697694,0.38046259097444923
-0.35567,51.19266,train,1.1320585851972876E-4,22.525023101517384,0.4368111923232748
-1.24327,52.647743,train,2.7549936059975726E-4,52.47990886632173,0.7527204939267357
-1.9896034,50.7361851,train,1.1311347488053564E-4,22.492669001988055,0.4365472554959424
-2.500549,52.671799,train,7.274910519478218E-5,12.141650143025748,0.30854548407044724
-1.114481,52.982393,train,2.4192097518950344E-4,46.610370122317114,0.7068111104157164
-1.386219,53.564788,train,2.370167599257596E-4,45.7595261933162,0.699427336709043
-2.465762,52.529451,train,1.7391279725281793E-4,35.94251211454816,0.5860560144774378
-0.953305,51.43508,train,1.4831119154153693E-4,31.316096210571132,0.5286631519395866
-1.0818844,53.9623008,train,5.902721065237322E-4,99.59876718785151,0.9498959167127672
-3.225066,51.467561,train,1.7793379171680833E-5,2.2159473720597807,0.08628974791946187
1.370771,52.757106,train,1.62598144877867E-4,34.044386925977804,0.5616075094807894
0.420909,52.748388,train,5.129383848337776E-4,95.50393519659511,0.9258335436009902
-1.610244,52.592657,train,2.1566553111171635E-4,42.44436344627084,0.6650519433881596
-1.378218,53.337784,train,1.704665320755737E-4,35.47189867739742,0.5787574018460451
-2.782016,52.905356,train,1.391525436569385E-4,29.20617649211555,0.506253385472768
0.628859,52.510162,train,5.222909736239792E-4,96.7547795364857,0.9292693548063166
-2.809248,52.370272,train,3.388274207399023E-5,4.849557893044666,0.15788724916796393
0.480111,52.747164,train,4.690085684139911E-4,90.78803423135119,0.9073240893809811
0.169848,52.225216,train,3.3072526364808007E-4,64.1496593195044,0.8131263126199956
0.22689301,51.11124242,train,1.491801246171829E-4,31.491869647088905,0.5307357270917117
1.636558,52.753295,train,2.3044309021337262E-4,44.86937130320236,0.6892375244204361
1.254806,52.6263,train,2.647851470294326E-4,50.25450924740742,0.7389118661559955
0.131939,52.443732,train,3.7685999278485547E-4,76.24504429008213,0.8521122144775339
-3.04068,52.810327,train,1.0326464355830561E-4,19.643512327901014,0.4076881427872262
0.307793,51.437763,train,1.8126485479834934E-4,37.0392054645305,0.6012065511539704
0.63412,52.363917,train,5.258202341772514E-4,97.00849754340183,0.9305241115795407
-2.196488,52.455544,train,2.7726933303440736E-4,52.84049313543754,0.7549303092942323
0.86205,51.3266,train,2.606307560765706E-4,49.64097138122125,0.7333524791979786
-1.31162,52.667263,train,1.7383505722584757E-4,35.93246552713952,0.5858927765597548
1.426206,52.053521,train,3.227432331216078E-4,62.56986999304491,0.8054060704153371
-0.141657,50.849919,train,1.7299738432115393E-4,35.824210431472295,0.5841297482329546
1.320732,52.596184,train,3.1597955288086737E-4,61.08183969875233,0.7986151034529011
-1.66956,52.556878,train,2.868393109987604E-4,54.758237549472454,0.7665408639705259
-0.459434,52.363006,train,3.8624496159263375E-4,78.73948371399189,0.8589863752359084
-1.334781,52.748753,train,1.4503911854417612E-4,30.595238068188703,0.5207761482973987
0.761556,52.039507,train,3.71414506924586E-4,74.44525502823754,0.8479709879131362
-2.900521,52.776413,train,1.159720130810957E-4,23.22239254232522,0.4446569851099502
0.057409,50.826388,train,1.0318984736118471E-4,19.624836375758726,0.40746341256342655
-4.071245,51.697115,train,9.069649577837946E-6,0.7678353373828443,0.0449562009190676
0.687437,52.985431,train,4.1032563453190934E-4,82.17136257163463,0.8751980848917846
-2.377913,53.451161,train,3.224366717015786E-5,4.588407374424943,0.15085774709078437
0.2095949,51.4910679,train,2.496466434435914E-4,47.739512477266494,0.7180766571364265
-2.003852,54.747308,train,2.8128923501321738E-6,0.16130363007082543,0.014164724651627991
-3.247673,55.933383,train,8.502451653894515E-5,15.031115376267772,0.35028045613582126
-0.47486,51.913643,train,1.5565758698120221E-4,32.80624197720216,0.5459012534768772
-1.07756,53.9876,train,5.606953943234487E-4,98.77740964610705,0.9417872034839206
1.280039,51.379945,train,2.2325395652138843E-4,43.58386683259118,0.6776977928492631
-4.082447,50.37367,train,1.522745157774687E-5,1.7900432894498317,0.07432148926678772
-0.156905,51.242306,train,1.244626251564282E-4,25.746072494585626,0.468063263536982
-0.600363,52.289125,train,3.412070036265611E-4,66.69095518210686,0.8228010315160093
0.281731,51.492232,train,2.0895364923404988E-4,41.26558809566443,0.6534539285865764
-3.227481,51.557454,train,1.5106225259812674E-5,1.7693635267582064,0.07375219111512543
-1.475554,53.360723,train,1.5318772379313735E-4,32.37138679991755,0.5401773111221007
-1.781098,52.372842,train,2.0523537270769176E-4,41.02100038120422,0.6468568268387023
-1.404996,53.571624,train,2.3753647326739554E-4,45.88830199051153,0.7002185439960349
-1.847211,52.36845,train,1.6092997537279615E-4,33.71455992241093,0.5578828129867925
0.43585,52.617701,train,5.269246187972613E-4,97.10983489663846,0.930912161803782
-0.644421,51.106437,train,1.1042085763961523E-4,21.51843237095235,0.42879996171408696
-1.472218,53.630364,train,1.995216782499608E-4,40.241632063773025,0.6364737839487058
0.441238,52.846879,train,4.883664018629828E-4,92.84515395149694,0.9159902852651244
1.06411,51.339518,train,2.5514176321808055E-4,48.43991239304069,0.7258251934661533
0.41568,51.300687,train,1.7791112232278116E-4,36.529619893871185,0.5943654773004929
0.507113,51.267287,train,1.7438607974588517E-4,36.0041538688371,0.5870484220341169
0.013717,53.075175,train,4.2916185643067335E-4,84.57040760664022,0.8865687302521092
0.675359,52.341408,train,5.157598745498363E-4,95.80042172073266,0.9268872790245741
-0.468738,52.093392,train,2.2841642613069898E-4,44.503063276642415,0.6860268713951391
-0.034612,52.222279,train,3.5531221018691403E-4,70.02795079018638,0.8350344664988019
-2.377022,52.408852,train,2.907921632285082E-4,55.687981997795916,0.7711745290119454
1.491075,52.759919,train,1.877085309626128E-4,38.200831926882266,0.614028493710269
-1.480258,52.349427,train,3.595292837352817E-4,71.12612973080188,0.8385252072302323
0.5701273,52.5769238,train,4.939073903069336E-4,93.51683611706248,0.9183182583208179
-1.328127,53.180206,train,1.0576805334684386E-4,20.25068419182867,0.41516084133668507
-0.322833,52.091407,train,2.379249094927499E-4,45.9845687516412,0.7008085357506038
-1.305725,52.712628,train,9.594695152554028E-5,17.54053552839586,0.38529280704177726
-0.01104,52.536137,train,3.8662908495542956E-4,78.8437541127896,0.8592608219270711
-0.547275,51.854765,train,1.6344430900824865E-4,34.18176379559055,0.5634848166546091
0.520613,52.935137,train,5.447756888304655E-4,98.28066421643626,0.9368922012185377
-1.423174,52.223297,train,3.5917767920613135E-4,71.029261769108,0.8382370061268594
1.221069,52.74733,train,1.8914369873872103E-4,38.416532040729635,0.6168276522733067
0.50264,52.881567,train,5.7617386136702E-4,99.29099652682429,0.9461822222268669
-3.040124,53.128115,train,1.0078704189833307E-4,18.915180706982195,0.400198475919766
-1.465381,54.169609,train,3.786546261773038E-4,76.74665121138382,0.8534521450435494
0.189861,52.276325,train,3.873258617105726E-4,79.01347314282883,0.8597572892841621
0.190304,52.285309,train,3.976307429845467E-4,80.50640624177414,0.8668985217488532
0.076136,51.406124,train,1.286796970231151E-4,26.768539577201043,0.4793192662941763
-1.098887,52.693257,train,3.0632727196655345E-4,58.818203885352865,0.7885114281405282
1.214935,52.656978,train,2.2644832616954474E-4,44.0640836671301,0.6828772521257966
-1.038923,52.728746,train,2.9408437981872385E-4,56.423017894227016,0.7749634999451817
-0.319454,52.181273,train,2.902242075787711E-4,55.530776825304926,0.7705144535467645
0.826837,52.83832,train,3.884992682686604E-4,79.21384105289229,0.8605894100271752
-2.637034,52.125032,train,1.9365803798703906E-4,39.15806014368972,0.6255007728863018
0.822189,52.272341,train,4.249792453592514E-4,84.09458526862728,0.8841368405680321
1.280614,52.057668,train,3.032701797491399E-4,58.436451571813734,0.7852068523433727
-1.059221,51.475451,train,1.585333319089504E-4,33.22122777112215,0.5524761154109984
-1.464273,52.457237,train,3.278744385501196E-4,63.461707985342734,0.8104047942227973
-1.743024,52.983614,train,5.484480955116912E-5,8.243770093911287,0.24281949637939693
-3.085407,51.648772,train,3.6352076788296917E-6,0.21943554617860717,0.01826758380454907
-2.249625,52.197334,train,2.5930478675501435E-4,49.43879358921389,0.7315532715348033
0.453664,51.340368,train,2.9181239711257396E-4,56.00803947084217,0.7723554753927726
-2.440999,51.522586,train,1.010549334528535E-4,19.021164245189215,0.40101284402864046
-1.363842,53.546694,train,2.4882066320120155E-4,47.62873048521622,0.7168931801277898
0.178989,51.505293,train,1.7311829880242542E-4,35.83983658896677,0.5843846965688686
-1.166268,53.808392,train,5.875149267172644E-4,99.52368901342939,0.9491903673890149
-1.503306,50.933392,train,7.556934488066813E-5,12.893856092925809,0.3183651472026944
0.12502,52.192537,train,3.2234651409921854E-4,62.494338899320105,0.8050141494863313
-1.684374,52.547928,train,2.8870145136780537E-4,55.21616956429404,0.7687353019094803
1.353957,52.618316,train,2.680066552443355E-4,50.97884687979022,0.743142958882427
-0.103731,53.796299,train,3.210819111332005E-4,62.31699447552836,0.8037595650292402
-1.15653,53.193947,train,2.537352631642651E-4,48.25562461130593,0.7238624372780321
-1.699366,52.512008,train,3.0594750976780153E-4,58.741413094587735,0.7881037043062146
0.114768,52.084368,train,2.730292817454893E-4,52.02508575695983,0.7496032468136125
-2.566316,51.405741,train,8.348981401767366E-5,14.754939806109489,0.34520365025333233
0.127613,52.353893,train,4.061855359887288E-4,81.56084632581094,0.8725498985654594
0.003002,52.309765,train,3.640105588859681E-4,72.15012145547341,0.8421537283431066
0.509071,51.303219,train,1.9364721739643776E-4,39.15632365765483,0.6254802204659853
-0.5799293,51.6345846,train,2.0539528623721867E-4,41.031519471008586,0.6471431187571866
-0.247971,53.978276,train,2.682170869871424E-4,51.02544003228627,0.7434169397052224
-0.368336,50.833119,train,1.7517256743944035E-4,36.1220820397202,0.5886923181132518
-2.526265,53.270825,train,1.1311300705851583E-4,22.492526099062733,0.436545918630065
0.6032959,51.3610614,train,1.813446988088171E-4,37.050589951528714,0.6013680061894291
-0.525104,51.287092,train,1.7849414727649183E-4,36.637677027838585,0.595563125576953
-1.128475,52.693478,train,2.697087183556323E-4,51.26581632502947,0.7453506747305287
-0.20915,51.280437,train,9.937622460500639E-5,18.457736035900158,0.39589140367877773
-1.489408,52.192135,train,3.500149737903374E-4,68.92482958349052,0.8305424782308982
-1.93456,51.42953,train,9.857219502673709E-5,18.250095591056482,0.39342296705983504
-2.66236,52.712358,train,2.388849552633286E-4,46.145268461061974,0.7022617626852397
-2.226857,53.361658,train,3.4017650942147E-5,4.872281638362309,0.15846323438997778
0.397138,51.220127,train,1.5686520449435364E-4,32.98215361983103,0.5486739325643726
0.175215,52.276596,train,3.92444480365191E-4,79.67531942458164,0.8633511175953555
1.116263,51.792312,train,2.5965229599731734E-4,49.52590730130888,0.7320259773948403
-3.80777,51.63987,train,1.2738736461130382E-5,1.3490443676579194,0.06256363092124784
1.024767,52.956414,train,2.865849125581219E-4,54.627499063551895,0.7662394560355511
-2.310581,53.50978,train,1.2169645194862007E-5,1.2458880184165446,0.05985406468543908
-1.466536,54.079738,train,3.6525773650639934E-4,72.49378601089542,0.8431489939956149
0.527536,52.7601,train,4.867033636015515E-4,92.68031976763011,0.9152787217067953
0.594236,52.672785,train,4.381861232749761E-4,85.87999872384812,0.891643232109268
-1.325064,51.691864,train,2.427066409185661E-4,46.72574797081831,0.7079770324797112
-3.043154,52.851658,train,6.056530730824745E-5,9.41577296489195,0.26447147980011243
-1.419454,54.713118,train,6.405904208213513E-5,10.213088932718072,0.2773895209894135
0.582069,52.466231,train,4.94484383335359E-4,93.62650354932916,0.9185569346972985
-0.710802,53.804362,train,4.530955079926353E-4,88.45668859715653,0.8995345359254884
0.138047,52.203317,train,3.318088704642836E-4,64.31414166235382,0.8141504924637712
-2.555109,52.600985,train,5.3815482721148656E-5,8.042731129549068,0.23885638784616614
-0.564713,50.981835,train,1.0602628713544857E-4,20.31591256104325,0.4159262869086646
-1.170953,52.696704,train,3.152385644154273E-4,60.901705735779764,0.7978568684820222
-0.137429,51.793239,train,2.1584901015029318E-4,42.47534136292296,0.6653634813929581
-2.9452354,54.8612716,train,3.9944095272116296E-5,5.724208567148096,0.18338082553684287
-0.0219,51.749088,train,1.4378435248488857E-4,30.282540938404534,0.5177167716110345
1.076688,51.945803,train,3.183243957340982E-4,61.74830922488328,0.8009958326610481
-0.212636,51.190563,train,1.569726976528701E-4,32.997811970161386,0.5489199138294438
0.944215,52.38807,train,4.2620215388332306E-4,84.28239792133579,0.8848532188607329
-0.014449,52.149109,train,3.378281586194269E-4,65.84747156925089,0.8197383274005785
-0.872235,53.446439,train,4.753262563028713E-4,91.55815816949944,0.9102464589437724
-0.919592,52.763679,train,3.529648440550955E-4,69.52514741970774,0.8330588123485412
-0.0506,51.637612,train,1.026874314440071E-4,19.49846520759256,0.40595165847371295
0.591741,52.254696,train,3.7220171841478476E-4,74.7761928751355,0.848576747644185
1.178492,52.945879,train,1.8277246643049377E-4,37.257062347648954,0.6042441288366218
-0.577195,53.263501,train,5.20771255843693E-4,96.52592149713115,0.9287220938550533
0.579683,51.665922,train,2.13524238694877E-4,42.01547228452955,0.6613946236152535
-3.997917,50.549055,train,1.0844349937836846E-6,0.0473904931510753,0.005484776730184215
-0.285256,51.873762,train,2.1869018206562818E-4,42.937280843853365,0.6701508272246811
-2.516204,52.870402,train,1.7565231007747698E-4,36.194015996553716,0.5896918486659966
-1.03987,53.256888,train,3.411305957932772E-4,66.66913227787018,0.8227323511835121
0.6827873,52.413817,train,5.394686890755372E-4,98.00949523749594,0.935170574701139
0.736538,52.701057,train,3.8167467793643066E-4,77.66492173565129,0.8556796634212094
0.685732,52.342971,train,5.124810644786455E-4,95.45836213356138,0.9256613246387052
-1.618553,54.170191,train,1.336740304019431E-4,27.847373217923174,0.4923422224839018
-1.217241,52.694097,train,2.1808301989046446E-4,42.816385078813305,0.6691335528416174
-1.395266,53.194049,train,1.1257586060811159E-4,22.328447035146276,0.43500885412092105
-1.3294,52.534359,train,3.0221453790280046E-4,58.16000422655392,0.7840537993273072
-0.307387,51.474788,train,1.7540504583468891E-4,36.15694050240965,0.5891769841448701
0.806034,52.515083,train,4.505700118443612E-4,88.12366380706548,0.8982394548601819
-0.255278,52.120548,train,2.4589869294700927E-4,47.1649672476342,0.7126665211329763
