RSPB,County,Species,Mean 2021,Rank 2021,% Gardens 2021,,Mean 2020,Rank 2020,% Gardens 2020,,% Change,Rank Change,% change in % gardens recorded,
SWSRO,Argyll and Bute,Great_tit,2.308,6,69.5,,1.742,8,62.8,,32.5,2,10.8,
SWSRO,Argyll and Bute,Starling,2.277,7,30.3,,2.498,6,31.5,,-8.9,-1,-3.9,
SWSRO,Argyll and Bute,Coal_tit,2.064,8,59.6,,1.297,9,51.0,,59.1,1,16.8,
SWSRO,Argyll and Bute,Goldfinch,1.278,9,29.2,,3.330,3,53.0,,-61.6,-6,-44.9,
SWSRO,Argyll and Bute,Dunnock,1.261,10,54.1,,1.212,10,55.7,,4.0,0,-2.8,
SWSRO,Argyll and Bute,Long_tailed_tit,1.113,11,20.6,,0.946,13,20.0,,17.7,2,2.9,
SWSRO,Argyll and Bute,Woodpigeon,1.108,12,37.9,,0.986,12,33.9,,12.4,0,11.9,
SWSRO,Argyll and Bute,Carrion_crow,0.910,13,26.8,,0.816,15,25.2,,11.5,2,6.4,
SWSRO,Argyll and Bute,Collared_dove,0.802,14,31.3,,1.125,11,36.7,,-28.8,-3,-14.7,
SWSRO,Argyll and Bute,Jackdaw,0.762,15,18.9,,0.939,14,21.4,,-18.8,-1,-11.9,
SWSRO,Argyll and Bute,Feral_pigeon,0.608,16,13.2,,0.679,18,14.7,,-10.4,2,-10.3,
SWSRO,Argyll and Bute,Magpie,0.573,17,26.0,,0.531,19,21.4,,8.0,2,21.6,
SWSRO,Argyll and Bute,Greenfinch,0.419,18,16.5,,0.743,16,25.7,,-43.6,-2,-35.7,
SWSRO,Argyll and Bute,Song_thrush,0.378,19,28.1,,0.273,21,21.3,,38.6,2,31.7,
SWSRO,Argyll and Bute,Wren,0.320,20,24.1,,0.309,20,24.6,,3.4,0,-1.8,
SWSRO,Argyll and Bute,Rook,0.145,21,3.1,,0.133,23,4.5,,9.2,2,-30.4,
SWSRO,Argyll and Bute,Herring_gull,0.133,22,4.3,,0.076,28,3.9,,75.1,6,9.7,
SWSRO,Argyll and Bute,Great_spotted_woodpecker,0.125,23,9.6,,0.151,22,11.2,,-17.2,-1,-14.4,
SWSRO,Argyll and Bute,Siskin,0.096,24,3.7,,0.702,17,17.0,,-86.4,-7,-78.3,
SWSRO,Argyll and Bute,Hooded_crow,0.082,25,5.2,,0.093,26,6.9,,-11.8,1,-25.4,
SWSRO,Argyll and Bute,Pheasant,0.068,26,3.4,,0.119,24,6.6,,-42.8,-2,-47.6,
SWSRO,Argyll and Bute,Common_gull,0.064,27,2.1,,0.088,27,1.8,,-26.9,0,16.4,
SWSRO,Argyll and Bute,Nuthatch,0.064,28,4.5,,0.031,34,1.8,,109.3,6,145.0,
SWSRO,Argyll and Bute,Jay,0.056,29,3.4,,0.035,33,2.5,,59.2,4,36.0,
SWSRO,Argyll and Bute,Bullfinch,0.054,30,3.1,,0.096,25,4.3,,-43.5,-5,-28.8,
SWSRO,Argyll and Bute,Buzzard,0.053,31,4.1,,0.049,30,3.3,,8.6,-1,25.6,
SWSRO,Argyll and Bute,Treecreeper,0.041,32,4.1,,0.029,35,2.9,,42.1,3,42.1,
SWSRO,Argyll and Bute,Black_headed_gull,0.032,33,1.4,,0.012,41,0.6,,161.8,8,124.4,
SWSRO,Argyll and Bute,Tree_sparrow,0.031,34,0.8,,0.061,29,1.0,,-50.0,-5,-25.0,
SWSRO,Argyll and Bute,Sparrowhawk,0.028,35,2.8,,0.043,31,4.3,,-34.6,-4,-34.6,
SWSRO,Argyll and Bute,Grey_heron,0.027,36,2.7,,0.023,36,2.3,,18.5,0,18.5,
SWSRO,Argyll and Bute,Pied_wagtail,0.022,37,1.3,,0.014,39,1.2,,54.5,2,5.7,
SWSRO,Argyll and Bute,Goldcrest,0.019,38,1.7,,0.020,37,1.8,,-6.9,-1,-9.0,
SWSRO,Argyll and Bute,Blackcap,0.013,39,1.1,,0.010,44,0.8,,27.1,5,30.8,
SWSRO,Argyll and Bute,Raven,0.010,40,0.7,,0.002,52,0.2,,380.7,12,232.8,
SWSRO,Argyll and Bute,Mistle_thrush,0.009,41,0.7,,0.012,42,1.2,,-25.2,1,-43.9,
SWSRO,Argyll and Bute,Mallard,0.008,42,0.3,,0.014,38,0.6,,-46.6,-4,-50.2,
SWSRO,Argyll and Bute,Grey_wagtail,0.008,43,0.8,,0.004,49,0.4,,87.0,6,87.0,
SWSRO,Argyll and Bute,Reed_bunting,0.007,44,0.5,,0.004,45,0.2,,68.1,1,124.2,
SWSRO,Argyll and Bute,Yellowhammer,0.007,45,0.5,,0.012,40,0.6,,-44.5,-5,-13.6,
SWSRO,Argyll and Bute,Redwing,0.005,46,0.4,,0.000,73,0.0,,Increase,27,Increase,
SWSRO,Argyll and Bute,Mute_swan,0.003,47,0.2,,0.000,71,0.0,,Increase,24,Increase,
SWSRO,Argyll and Bute,Kestrel,0.003,48,0.3,,0.000,66,0.0,,Increase,18,Increase,
SWSRO,Argyll and Bute,Red_legged_partridge,0.003,49,0.2,,0.004,51,0.4,,-25.2,2,-62.6,
SWSRO,Argyll and Bute,Stock_dove,0.003,50,0.2,,0.002,57,0.2,,49.5,7,-25.2,
SWSRO,Argyll and Bute,Great_black_backed_gull,0.002,51,0.2,,0.000,62,0.0,,Increase,11,Increase,
SWSRO,Argyll and Bute,Barn_owl,0.002,52,0.2,,0.004,46,0.4,,-44.1,-6,-44.1,
SWSRO,Argyll and Bute,Tawny_owl,0.002,53,0.2,,0.010,43,1.0,,-85.1,-10,-85.1,
SWSRO,Argyll and Bute,Willow_tit,0.002,54,0.1,,0.000,80,0.0,,Increase,26,Increase,
SWSRO,Argyll and Bute,Fieldfare,0.002,55,0.2,,0.004,48,0.4,,-62.6,-7,-62.6,
SWSRO,Argyll and Bute,Meadow_pipit,0.001,56,0.1,,0.002,56,0.2,,-62.6,0,-62.6,
SWSRO,Argyll and Bute,Brambling,0.001,57,0.1,,0.002,53,0.2,,-62.7,-4,-62.7,
SWSRO,Argyll and Bute,Chiffchaff,0.001,58,0.1,,0.000,59,0.0,,Increase,1,Increase,
SWSRO,Argyll and Bute,Hawfinch,0.001,59,0.1,,0.000,65,0.0,,Increase,6,Increase,
SWSRO,Argyll and Bute,Lapwing,0.001,60,0.1,,0.000,67,0.0,,Increase,7,Increase,
SWSRO,Argyll and Bute,Moorhen,0.001,61,0.1,,0.000,70,0.0,,Increase,9,Increase,
SWSRO,Argyll and Bute,Redpoll,0.001,62,0.1,,0.035,32,2.7,,-97.8,-30,-97.2,
SWSRO,Argyll and Bute,Green_woodpecker,0.000,67,0.0,,0.002,55,0.2,,-100.0,-12,-100.0,
SWSRO,Argyll and Bute,Lesser_black_backed_gull,0.000,69,0.0,,0.002,54,0.2,,-100.0,-15,-100.0,
SWSRO,Argyll and Bute,Lesser_spotted_woodpecker,0.000,70,0.0,,0.004,50,0.4,,-100.0,-20,-100.0,
SWSRO,Argyll and Bute,Linnet,0.000,71,0.0,,0.004,47,0.4,,-100.0,-24,-100.0,
NIRO,Armagh,Starling,5.807,1,68.3,,6.756,1,68.9,,-14.0,0,-0.9,
NIRO,Armagh,House_sparrow,5.487,2,73.6,,5.512,2,77.6,,-0.5,0,-5.1,
NIRO,Armagh,Blackbird,2.967,3,92.7,,2.446,6,87.2,,21.3,3,6.4,
NIRO,Armagh,Blue_tit,2.931,4,75.2,,2.766,4,80.6,,6.0,0,-6.8,
NIRO,Armagh,Chaffinch,2.827,5,64.8,,2.581,5,66.8,,9.6,0,-3.0,
NIRO,Armagh,Great_tit,2.366,6,64.0,,1.963,7,62.5,,20.5,1,2.3,
NIRO,Armagh,Robin,2.134,7,90.6,,1.768,9,88.6,,20.7,2,2.3,
NIRO,Armagh,Goldfinch,1.561,8,27.3,,3.386,3,39.6,,-53.9,-5,-31.2,
NIRO,Armagh,Magpie,1.432,9,63.9,,1.772,8,69.1,,-19.2,-1,-7.6,
NIRO,Armagh,Coal_tit,1.373,10,49.1,,1.251,12,52.8,,9.8,2,-7.0,
NIRO,Armagh,Woodpigeon,1.188,11,45.7,,1.341,10,48.2,,-11.5,-1,-5.2,
NIRO,Armagh,Collared_dove,1.066,12,43.7,,1.292,11,50.3,,-17.5,-1,-13.2,
NIRO,Armagh,Hooded_crow,1.013,13,24.1,,0.032,28,2.1,,3090.2,15,1039.4,
NIRO,Armagh,Jackdaw,0.878,14,22.9,,0.969,14,26.4,,-9.3,0,-13.2,
NIRO,Armagh,Long_tailed_tit,0.773,15,18.0,,1.040,13,23.7,,-25.7,-2,-24.2,
NIRO,Armagh,Feral_pigeon,0.558,16,13.3,,0.777,15,19.2,,-28.2,-1,-30.7,
NIRO,Armagh,Dunnock,0.550,17,29.6,,0.502,16,29.8,,9.6,-1,-0.7,
NIRO,Armagh,Song_thrush,0.468,18,32.8,,0.394,17,24.9,,19.0,-1,32.0,
NIRO,Armagh,Wren,0.359,19,25.7,,0.375,18,28.6,,-4.3,-1,-10.4,
NIRO,Armagh,Greenfinch,0.211,20,9.8,,0.328,19,11.7,,-35.6,-1,-16.7,
NIRO,Armagh,Pied_wagtail,0.201,21,12.3,,0.202,21,13.5,,-0.3,0,-9.0,
NIRO,Armagh,Rook,0.172,22,5.3,,0.224,20,5.7,,-23.2,-2,-7.2,
NIRO,Armagh,Tree_sparrow,0.077,23,2.1,,0.083,23,2.1,,-7.2,0,1.2,
NIRO,Armagh,Siskin,0.075,24,2.1,,0.021,33,0.5,,263.9,9,304.3,
NIRO,Armagh,Buzzard,0.061,25,4.2,,0.068,24,4.2,,-9.2,-1,0.6,
NIRO,Armagh,Black_headed_gull,0.055,26,1.5,,0.016,37,0.5,,250.9,11,196.9,
NIRO,Armagh,Bullfinch,0.050,27,2.7,,0.084,22,3.7,,-40.2,-5,-27.9,
NIRO,Armagh,Jay,0.042,28,3.5,,0.052,26,2.6,,-19.4,-2,34.3,
NIRO,Armagh,Pheasant,0.041,29,2.1,,0.047,27,3.1,,-13.0,-2,-32.5,
NIRO,Armagh,Common_gull,0.038,30,1.0,,0.021,30,2.1,,81.9,0,-52.8,
NIRO,Armagh,Mallard,0.032,31,0.8,,0.010,39,0.5,,210.4,8,62.0,
NIRO,Armagh,Blackcap,0.027,32,2.2,,0.016,36,1.0,,70.1,4,114.8,
NIRO,Armagh,Redwing,0.022,33,0.8,,0.057,25,2.1,,-61.0,-8,-59.8,
NIRO,Armagh,Mistle_thrush,0.021,34,1.4,,0.000,64,0.0,,Increase,30,Increase,
NIRO,Armagh,Redpoll,0.020,35,1.1,,0.016,35,1.1,,25.6,0,7.6,
NIRO,Armagh,Goldcrest,0.017,36,1.3,,0.026,29,2.1,,-35.3,-7,-39.4,
NIRO,Armagh,Sparrowhawk,0.014,37,1.4,,0.010,41,1.0,,35.0,4,35.0,
NIRO,Armagh,Great_spotted_woodpecker,0.014,38,1.3,,0.010,38,1.0,,34.8,0,21.3,
NIRO,Armagh,Herring_gull,0.014,39,0.3,,0.000,55,0.0,,Increase,16,Increase,
NIRO,Armagh,Fieldfare,0.013,40,1.0,,0.016,34,1.1,,-20.1,-6,-6.7,
NIRO,Armagh,Treecreeper,0.013,41,1.3,,0.005,43,0.5,,142.6,2,142.6,
NIRO,Armagh,Grey_wagtail,0.011,42,1.0,,0.021,32,2.1,,-46.1,-10,-52.8,
NIRO,Armagh,Grey_heron,0.010,43,1.0,,0.021,31,2.1,,-52.8,-12,-52.8,
NIRO,Armagh,Mute_swan,0.008,44,0.6,,0.000,66,0.0,,Increase,22,Increase,
NIRO,Armagh,Raven,0.008,45,0.6,,0.000,68,0.0,,Increase,23,Increase,
NIRO,Armagh,Stock_dove,0.004,46,0.1,,0.005,42,0.5,,-19.1,-4,-73.0,
NIRO,Armagh,Chiffchaff,0.003,47,0.3,,0.000,47,0.0,,Increase,0,Increase,
NIRO,Armagh,Moorhen,0.003,48,0.1,,0.000,65,0.0,,Increase,17,Increase,
NIRO,Armagh,Kestrel,0.001,49,0.1,,0.000,56,0.0,,Increase,7,Increase,
NIRO,Armagh,Lapwing,0.001,50,0.1,,0.000,57,0.0,,Increase,7,Increase,
NIRO,Armagh,Nuthatch,0.001,51,0.1,,0.000,67,0.0,,Increase,16,Increase,
NIRO,Armagh,Red_kite,0.001,52,0.1,,0.010,40,1.0,,-86.5,-12,-86.5,
NIRO,Armagh,Reed_bunting,0.001,53,0.1,,0.000,70,0.0,,Increase,17,Increase,
NIRO,Armagh,Skylark,0.001,54,0.1,,0.000,72,0.0,,Increase,18,Increase,
NIRO,Armagh,Teal,0.001,55,0.1,,0.000,74,0.0,,Increase,19,Increase,
NIRO,Armagh,Wigeon,0.001,56,0.1,,0.000,77,0.0,,Increase,21,Increase,
NIRO,Armagh,Willow_tit,0.001,57,0.1,,0.000,78,0.0,,Increase,21,Increase,
NIRO,Armagh,Yellowhammer,0.001,58,0.1,,0.000,79,0.0,,Increase,21,Increase,
EERO,Bedfordshire,House_sparrow,3.742,1,60.3,,4.205,1,62.3,,-11.0,0,-3.2,
EERO,Bedfordshire,Starling,2.881,2,44.5,,3.626,2,44.8,,-20.6,0,-0.6,
EERO,Bedfordshire,Blue_tit,2.557,3,75.5,,2.860,3,80.6,,-10.6,0,-6.3,
EERO,Bedfordshire,Woodpigeon,2.502,4,80.7,,2.638,4,82.0,,-5.2,0,-1.5,
EERO,Bedfordshire,Blackbird,2.102,5,84.9,,1.903,5,81.5,,10.5,0,4.1,
EERO,Bedfordshire,Robin,1.385,6,80.1,,1.264,8,79.6,,9.6,2,0.7,
EERO,Bedfordshire,Goldfinch,1.316,7,27.0,,1.598,6,31.9,,-17.6,-1,-15.2,
EERO,Bedfordshire,Great_tit,1.187,8,47.0,,1.436,7,55.5,,-17.3,-1,-15.3,
EERO,Bedfordshire,Magpie,1.034,9,51.0,,1.077,10,52.3,,-4.0,1,-2.5,
EERO,Bedfordshire,Collared_dove,1.015,10,43.4,,1.199,9,48.1,,-15.3,-1,-9.7,
EERO,Bedfordshire,Long_tailed_tit,0.740,11,19.9,,1.048,11,24.8,,-29.4,0,-19.8,
EERO,Bedfordshire,Dunnock,0.674,12,35.7,,0.756,12,40.8,,-10.8,0,-12.6,
EERO,Bedfordshire,Feral_pigeon,0.634,13,16.1,,0.665,15,15.9,,-4.7,2,1.7,
EERO,Bedfordshire,Jackdaw,0.631,14,19.1,,0.677,14,18.6,,-6.9,0,2.7,
EERO,Bedfordshire,Chaffinch,0.547,15,21.9,,0.747,13,28.2,,-26.8,-2,-22.4,
EERO,Bedfordshire,Carrion_crow,0.503,16,19.9,,0.453,17,19.2,,11.1,1,3.9,
EERO,Bedfordshire,Coal_tit,0.393,17,18.8,,0.463,16,24.0,,-15.1,-1,-21.4,
EERO,Bedfordshire,Greenfinch,0.255,18,10.4,,0.381,18,13.7,,-33.0,0,-24.1,
EERO,Bedfordshire,Wren,0.237,19,20.2,,0.246,19,20.6,,-3.6,0,-2.2,
EERO,Bedfordshire,Song_thrush,0.073,20,5.6,,0.069,21,5.5,,6.0,1,2.7,
EERO,Bedfordshire,Red_kite,0.070,21,4.8,,0.036,24,2.7,,98.1,3,78.5,
EERO,Bedfordshire,Great_spotted_woodpecker,0.059,22,4.9,,0.072,20,6.3,,-17.5,-2,-21.4,
EERO,Bedfordshire,Pheasant,0.050,23,2.6,,0.063,22,3.3,,-20.4,-1,-23.3,
EERO,Bedfordshire,Black_headed_gull,0.046,24,1.3,,0.015,32,0.6,,212.8,8,109.5,
EERO,Bedfordshire,Rook,0.034,25,1.2,,0.035,25,1.1,,-3.2,0,10.6,
EERO,Bedfordshire,Common_gull,0.029,26,0.9,,0.041,23,1.1,,-28.4,-3,-19.9,
EERO,Bedfordshire,Blackcap,0.029,27,2.3,,0.019,30,1.6,,49.2,3,49.6,
EERO,Bedfordshire,Redwing,0.028,28,1.0,,0.001,50,0.1,,1929.3,22,601.0,
EERO,Bedfordshire,Pied_wagtail,0.028,29,1.8,,0.017,31,1.4,,64.5,2,32.8,
EERO,Bedfordshire,Tree_sparrow,0.022,30,0.6,,0.028,26,0.5,,-18.9,-4,17.3,
EERO,Bedfordshire,Nuthatch,0.021,31,1.4,,0.024,28,1.8,,-12.3,-3,-21.6,
EERO,Bedfordshire,Fieldfare,0.021,32,0.6,,0.008,39,0.3,,171.3,7,100.3,
EERO,Bedfordshire,Jay,0.021,33,1.5,,0.026,27,2.0,,-17.7,-6,-23.8,
EERO,Bedfordshire,Sparrowhawk,0.013,34,1.3,,0.021,29,2.1,,-38.5,-5,-38.5,
EERO,Bedfordshire,Green_woodpecker,0.012,35,1.2,,0.013,34,1.3,,-7.2,-1,-7.2,
EERO,Bedfordshire,Buzzard,0.012,36,0.9,,0.009,37,0.7,,41.6,1,24.4,
EERO,Bedfordshire,Mallard,0.011,37,0.4,,0.015,33,0.5,,-24.0,-4,-18.9,
EERO,Bedfordshire,Herring_gull,0.011,38,0.3,,0.007,40,0.1,,45.3,2,146.0,
EERO,Bedfordshire,Moorhen,0.009,39,0.6,,0.008,38,0.5,,15.0,-1,29.1,
EERO,Bedfordshire,Bullfinch,0.008,40,0.5,,0.011,35,0.7,,-27.9,-5,-30.9,
EERO,Bedfordshire,Siskin,0.007,41,0.5,,0.001,51,0.1,,441.0,10,416.5,
EERO,Bedfordshire,Stock_dove,0.006,42,0.4,,0.007,42,0.4,,-11.5,0,-13.9,
EERO,Bedfordshire,Kestrel,0.006,43,0.6,,0.003,45,0.3,,84.4,2,84.4,
EERO,Bedfordshire,Goldcrest,0.004,44,0.4,,0.009,36,0.8,,-55.7,-8,-54.4,
EERO,Bedfordshire,Grey_wagtail,0.004,45,0.4,,0.003,44,0.3,,26.4,-1,10.6,
EERO,Bedfordshire,Lesser_spotted_woodpecker,0.003,46,0.3,,0.003,47,0.3,,-1.6,1,-1.6,
EERO,Bedfordshire,Grey_heron,0.003,47,0.3,,0.002,48,0.2,,38.2,1,38.2,
EERO,Bedfordshire,Reed_bunting,0.002,48,0.2,,0.007,41,0.5,,-68.0,-7,-66.8,
EERO,Bedfordshire,Mistle_thrush,0.002,49,0.2,,0.001,49,0.1,,47.5,0,10.6,
EERO,Bedfordshire,Raven,0.002,50,0.2,,0.000,55,0.0,,342.1,5,231.6,
EERO,Bedfordshire,Mute_swan,0.002,51,0.1,,0.000,53,0.0,,268.4,2,84.2,
EERO,Bedfordshire,Yellowhammer,0.002,52,0.1,,0.000,80,0.0,,Increase,28,Increase,
EERO,Bedfordshire,Treecreeper,0.002,53,0.2,,0.003,46,0.3,,-52.6,-7,-52.6,
EERO,Bedfordshire,Marsh_tit,0.001,54,0.1,,0.004,43,0.3,,-63.1,-11,-68.4,
EERO,Bedfordshire,Barn_owl,0.001,55,0.1,,0.001,52,0.1,,29.2,-3,29.2,
EERO,Bedfordshire,Willow_tit,0.001,56,0.1,,0.000,56,0.0,,121.2,0,84.3,
EERO,Bedfordshire,Ring_necked_parakeet,0.001,57,0.1,,0.000,73,0.0,,Increase,16,Increase,
EERO,Bedfordshire,Chiffchaff,0.001,58,0.1,,0.000,62,0.0,,Increase,4,Increase,
EERO,Bedfordshire,Tawny_owl,0.001,59,0.1,,0.000,75,0.0,,Increase,16,Increase,
EERO,Bedfordshire,Brambling,0.000,60,0.0,,0.000,61,0.0,,Increase,1,Increase,
EERO,Bedfordshire,Redpoll,0.000,61,0.0,,0.000,72,0.0,,Increase,11,Increase,
EERO,Bedfordshire,Hawfinch,0.000,62,0.0,,0.000,67,0.0,,Increase,5,Increase,
EERO,Bedfordshire,Corn_bunting,0.000,63,0.0,,0.000,63,0.0,,Increase,0,Increase,
EERO,Bedfordshire,Lesser_black_backed_gull,0.000,64,0.0,,0.000,69,0.0,,Increase,5,Increase,
EERO,Bedfordshire,Little_owl,0.000,65,0.0,,0.000,59,0.0,,-26.3,-6,-26.3,
EERO,Bedfordshire,Red_legged_partridge,0.000,66,0.0,,0.000,54,0.0,,-63.2,-12,-63.2,
EERO,Bedfordshire,Black_redstart,0.000,67,0.0,,0.000,60,0.0,,Increase,-7,Increase,
EERO,Bedfordshire,Great_black_backed_gull,0.000,68,0.0,,0.000,65,0.0,,Increase,-3,Increase,
EERO,Bedfordshire,Hooded_crow,0.000,69,0.0,,0.000,58,0.0,,-63.1,-11,-63.1,
EERO,Bedfordshire,Skylark,0.000,70,0.0,,0.000,74,0.0,,Increase,4,Increase,
EERO,Bedfordshire,Great_crested_grebe,0.000,72,0.0,,0.000,57,0.0,,-100.0,-15,-100.0,
SERO,Berkshire,Blue_tit,2.817,1,80.8,,3.253,1,85.4,,-13.4,0,-5.4,
SERO,Berkshire,House_sparrow,2.526,2,47.1,,2.440,3,44.6,,3.5,1,5.5,
SERO,Berkshire,Woodpigeon,2.509,3,82.1,,2.552,2,82.7,,-1.7,-1,-0.8,
SERO,Berkshire,Starling,1.863,4,33.6,,2.074,4,33.6,,-10.2,0,0.0,
SERO,Berkshire,Blackbird,1.751,5,80.8,,1.676,6,79.7,,4.5,1,1.4,
SERO,Berkshire,Robin,1.572,6,85.7,,1.406,8,85.2,,11.9,2,0.6,
SERO,Berkshire,Great_tit,1.439,7,56.2,,1.798,5,64.7,,-20.0,-2,-13.1,
SERO,Berkshire,Goldfinch,1.300,8,29.7,,1.480,7,31.8,,-12.1,-1,-6.5,
SERO,Berkshire,Magpie,1.295,9,61.0,,1.308,9,61.9,,-1.0,0,-1.5,
SERO,Berkshire,Long_tailed_tit,0.729,10,22.1,,1.231,10,30.0,,-40.8,0,-26.3,
SERO,Berkshire,Collared_dove,0.694,11,32.8,,0.841,11,36.6,,-17.5,0,-10.4,
SERO,Berkshire,Dunnock,0.660,12,36.3,,0.724,13,42.0,,-8.8,1,-13.5,
SERO,Berkshire,Feral_pigeon,0.644,13,16.3,,0.638,14,16.8,,0.9,1,-3.3,
SERO,Berkshire,Coal_tit,0.567,14,28.4,,0.784,12,39.4,,-27.7,-2,-28.0,
SERO,Berkshire,Jackdaw,0.562,15,16.5,,0.617,15,17.1,,-8.9,0,-3.5,
SERO,Berkshire,Chaffinch,0.523,16,21.9,,0.617,16,26.6,,-15.1,0,-17.7,
SERO,Berkshire,Carrion_crow,0.416,17,17.2,,0.431,17,18.0,,-3.4,0,-4.4,
SERO,Berkshire,Wren,0.208,18,17.7,,0.215,19,18.5,,-3.0,1,-4.5,
SERO,Berkshire,Greenfinch,0.199,19,8.2,,0.271,18,10.6,,-26.5,-1,-22.4,
SERO,Berkshire,Red_kite,0.175,20,9.9,,0.121,22,8.2,,44.7,2,20.6,
SERO,Berkshire,Nuthatch,0.129,21,8.8,,0.195,20,14.5,,-33.7,-1,-39.1,
SERO,Berkshire,Great_spotted_woodpecker,0.105,22,8.6,,0.137,21,11.3,,-23.6,-1,-23.5,
SERO,Berkshire,Song_thrush,0.101,23,8.1,,0.092,25,8.2,,10.9,2,-0.3,
SERO,Berkshire,Ring_necked_parakeet,0.081,24,2.8,,0.102,24,3.3,,-20.9,0,-16.2,
SERO,Berkshire,Redwing,0.072,25,2.8,,0.015,35,0.6,,384.3,10,361.8,
SERO,Berkshire,Jay,0.065,26,4.7,,0.109,23,8.2,,-40.7,-3,-42.2,
SERO,Berkshire,Blackcap,0.050,27,4.0,,0.056,26,4.6,,-10.0,-1,-11.5,
SERO,Berkshire,Black_headed_gull,0.040,28,1.2,,0.036,29,0.9,,12.0,1,40.5,
SERO,Berkshire,Pheasant,0.040,29,1.9,,0.055,28,2.4,,-27.8,-1,-20.6,
SERO,Berkshire,Rook,0.035,30,0.9,,0.055,27,1.4,,-37.3,-3,-34.1,
SERO,Berkshire,Common_gull,0.032,31,1.0,,0.032,30,1.0,,-2.0,-1,5.7,
SERO,Berkshire,Siskin,0.031,32,1.2,,0.006,45,0.3,,419.7,13,251.6,
SERO,Berkshire,Pied_wagtail,0.029,33,2.1,,0.026,31,1.9,,11.0,-2,12.9,
SERO,Berkshire,Tree_sparrow,0.020,34,0.7,,0.009,43,0.3,,115.5,9,94.6,
SERO,Berkshire,Green_woodpecker,0.016,35,1.6,,0.017,33,1.7,,-7.3,-2,-7.3,
SERO,Berkshire,Herring_gull,0.016,36,0.7,,0.014,37,0.6,,11.2,1,7.0,
SERO,Berkshire,Mallard,0.014,37,0.4,,0.013,39,0.4,,7.7,2,-6.4,
SERO,Berkshire,Stock_dove,0.011,38,0.7,,0.013,38,0.8,,-13.3,0,-12.3,
SERO,Berkshire,Fieldfare,0.010,39,0.6,,0.005,47,0.2,,94.8,8,166.1,
SERO,Berkshire,Buzzard,0.008,40,0.6,,0.009,42,0.7,,-9.6,2,-13.0,
SERO,Berkshire,Grey_wagtail,0.008,41,0.7,,0.003,50,0.3,,128.5,9,90.9,
SERO,Berkshire,Bullfinch,0.008,42,0.5,,0.015,36,0.9,,-46.0,-6,-42.1,
SERO,Berkshire,Sparrowhawk,0.007,43,0.7,,0.016,34,1.6,,-52.1,-9,-52.1,
SERO,Berkshire,Grey_heron,0.006,44,0.6,,0.005,48,0.5,,31.1,4,31.1,
SERO,Berkshire,Goldcrest,0.006,45,0.5,,0.021,32,2.0,,-72.7,-13,-75.5,
SERO,Berkshire,Moorhen,0.005,46,0.3,,0.009,44,0.5,,-38.6,-2,-31.0,
SERO,Berkshire,Marsh_tit,0.005,47,0.4,,0.010,41,0.7,,-47.7,-6,-46.0,
SERO,Berkshire,Lesser_spotted_woodpecker,0.005,48,0.5,,0.012,40,1.2,,-57.2,-8,-57.2,
SERO,Berkshire,Mistle_thrush,0.004,49,0.3,,0.003,51,0.3,,53.3,2,22.7,
SERO,Berkshire,Mute_swan,0.004,50,0.2,,0.000,61,0.0,,1142.1,11,590.1,
SERO,Berkshire,Treecreeper,0.004,51,0.4,,0.004,49,0.4,,-7.1,-2,-7.1,
SERO,Berkshire,Raven,0.004,52,0.2,,0.000,62,0.0,,1072.6,10,658.7,
SERO,Berkshire,Willow_tit,0.003,53,0.2,,0.002,53,0.2,,78.3,0,20.8,
SERO,Berkshire,Kestrel,0.003,54,0.3,,0.006,46,0.6,,-46.3,-8,-46.3,
SERO,Berkshire,Redpoll,0.002,55,0.1,,0.002,55,0.1,,10.5,0,15.1,
SERO,Berkshire,Brambling,0.001,56,0.1,,0.001,57,0.1,,26.5,1,26.5,
SERO,Berkshire,Barn_owl,0.001,57,0.1,,0.001,56,0.1,,-31.0,-1,-31.0,
SERO,Berkshire,Red_legged_partridge,0.001,58,0.0,,0.000,76,0.0,,Increase,18,Increase,
SERO,Berkshire,Chiffchaff,0.000,59,0.0,,0.000,63,0.0,,38.0,4,38.0,
SERO,Berkshire,Reed_bunting,0.000,60,0.0,,0.002,52,0.2,,-80.3,-8,-85.2,
SERO,Berkshire,Tawny_owl,0.000,61,0.0,,0.001,58,0.1,,-54.0,-3,-54.0,
SERO,Berkshire,Lesser_black_backed_gull,0.000,62,0.0,,0.000,64,0.0,,3.5,2,3.5,
SERO,Berkshire,Great_crested_grebe,0.000,63,0.0,,0.000,70,0.0,,Increase,7,Increase,
SERO,Berkshire,Skylark,0.000,64,0.0,,0.000,66,0.0,,3.5,2,3.5,
SERO,Berkshire,Corn_bunting,0.000,65,0.0,,0.000,68,0.0,,Increase,3,Increase,
SERO,Berkshire,Waxwing,0.000,66,0.0,,0.000,67,0.0,,-31.0,1,-31.0,
SERO,Berkshire,Grey_partridge,0.000,67,0.0,,0.000,71,0.0,,Increase,4,Increase,
SERO,Berkshire,Great_black_backed_gull,0.000,68,0.0,,0.001,59,0.1,,-82.8,-9,-82.8,
SERO,Berkshire,Hawfinch,0.000,69,0.0,,0.000,72,0.0,,Increase,3,Increase,
SERO,Berkshire,Hooded_crow,0.000,70,0.0,,0.002,54,0.1,,-93.1,-16,-88.5,
SERO,Berkshire,Lapwing,0.000,71,0.0,,0.000,73,0.0,,Increase,2,Increase,
